MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_pinza
543.7058823529412,299838.7920792079,544.8845713345455,2844,34.65873227301133,29.048442906574394,55458,Mano pinza
555.7821782178218,314111.0,557.6746274477707,3009,37.411094611090974,37.23419272620331,56134,Mano pinza
532.8811881188119,288705.33,534.6464826276692,2592,33.52252973747655,32.62915400450937,53821,Mano pinza
527.5148514851485,284327.57,530.5774642260585,3365,43.603325561245896,46.9850014704441,53279,Mano pinza
554.6633663366337,313653.97,557.2687728094181,3207,40.71866893698761,44.056072934026076,56021,Mano pinza
572.6831683168317,333750.83,574.844645392678,3265,42.99569745916445,41.29555925889618,57841,Mano pinza
593.7524752475248,362625.19,599.1951615159776,3232,43.989316884898315,64.87854131947847,59969,Mano pinza
641.4257425742575,418803.4,643.9385309819318,3921,49.38694159390719,45.74825997451231,64784,Mano pinza
593.059405940594,359254.03,596.403436782469,3707,46.358710076963966,48.53759435349476,59899,Mano pinza
607.9009900990098,378932.12,612.5196460781345,3851,48.95375368651519,59.9872561513577,61398,Mano pinza
730.3366336633663,572830.8,753.0997330505382,3016,50.286379865725074,173.30281344966187,73764,Mano pinza
859.5742574257425,747688.59,860.3985894184551,2655,33.187497645950955,30.167042446818932,86817,Mano pinza
863.9306930693069,755268.89,864.7490851096749,2624,32.87734782490826,30.48171747867856,87257,Mano pinza
864.9207920792079,757058.27,865.7728591058723,3105,38.05009855440587,31.837662974218215,87357,Mano pinza
841.7623762376238,716636.98,842.3429018852332,2188,28.03711825420009,25.349867660033333,85018,Mano pinza
839.4455445544554,712497.84,839.9067840782059,2176,27.134111372956365,21.587491422409567,84784,Mano pinza
870.9009900990098,767311.57,871.6159852495675,2463,30.681101675135462,28.494069208901088,87961,Mano pinza
856.2673267326733,741716.83,856.9557158977942,2577,31.62767775224732,27.488481521419473,86483,Mano pinza
855.0792079207921,740607.55,856.3146629482634,2790,35.45222136904823,38.532300754827965,86363,Mano pinza
870.6534653465346,767361.3,871.6442298130222,2730,34.43718920004942,33.742182139005976,87936,Mano pinza
860.4356435643564,749620.4,861.5093823294,2524,31.937125731662203,35.390451916478774,86904,Mano pinza
682.0297029702971,484101.09,692.3207420704583,2477,32.21164385746248,103.72257621801788,68885,Mano pinza
616.2376237623762,392254.5,623.1940244251448,2979,37.04929149120129,81.53651602784038,62240,Mano pinza
494.55445544554453,249146.82,496.66892373288283,2749,34.279002319204096,36.55112243897657,49950,Mano pinza
511.2277227722772,267535.8,514.6716727128755,2712,33.646396538113855,48.06352318400156,51634,Mano pinza
510.6237623762376,264537.99,511.78003280725795,2386,30.094517773175898,28.540927360062742,51573,Mano pinza
542.950495049505,298796.02,543.9095913516845,2495,31.468555734256377,27.160866581707687,54838,Mano pinza
558.1584158415842,316247.54,559.5680264611477,2680,33.68263647638053,31.511812567395353,56374,Mano pinza
736.0,562654.52,746.3803877168242,3040,45.353059433736114,113.94059405940594,74336,Mano pinza
832.3564356435644,700860.14,833.0191658617882,2355,29.69124450069414,25.886089599058913,84068,Mano pinza
835.2970297029703,705722.49,835.9037855003777,2568,32.385181796618035,25.226350357808066,84365,Mano pinza
848.1782178217821,727627.46,848.7774901131463,2517,31.779081169851338,25.639643172238014,85666,Mano pinza
1165.2178217821781,1451414.97,1198.7679194708521,3031,63.05450023590703,277.95647485540627,117687,Mano pinza
791.1584158415842,723678.59,846.4711781540731,2944,36.613931774667414,255.6806195471032,79907,Mano pinza
480.009900990099,234349.99,481.69460560536373,2830,34.02969291662797,34.12861484168219,48481,Mano pinza
464.6930693069307,219863.86,466.56938401379267,2760,34.845946679635496,33.30006862072346,46934,Mano pinza
455.0990099009901,210908.37,456.96845440011685,2760,34.90988398720339,33.83060484266248,45965,Mano pinza
459.2156862745098,214809.46534653465,461.1978861574264,2786,38.5214354625968,34.63590926566706,46840,Mano pinza
441.61386138613864,198587.75,443.4202686543155,2740,33.17800476219147,32.36251347907067,44603,Mano pinza
468.009900990099,223364.19,470.26871399906736,2894,37.46972110918361,35.87197333594746,47269,Mano pinza
475.51485148514854,230567.51,477.7914433791554,2636,33.13336686785694,35.075580825409276,48027,Mano pinza
449.23762376237624,206044.05,451.6680306386429,2868,36.259619413336374,37.29418684442702,45373,Mano pinza
454.43564356435644,210509.72,456.536378995732,2761,35.975686233899694,35.0151945887658,45898,Mano pinza
