MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_pulgar
334.7227722772277,113980.47,335.93444374617127,2042,24.81491486989226,23.40652877168905,33807,Dedo pulgar
308.9504950495049,96722.76,309.4593816818147,1940,23.998749967446223,14.548965787667878,31204,Dedo pulgar
314.76237623762376,100499.69,315.443566370209,1682,21.339165869358624,16.621899813743752,31791,Dedo pulgar
312.2178217821782,98761.42,312.70366828423334,1769,22.010679226230163,13.647485540633266,31534,Dedo pulgar
315.65346534653463,101023.63,316.26475624009066,1972,23.274449510138798,15.61043034996569,31881,Dedo pulgar
302.5049504950495,92689.11,302.93794090474034,1717,21.827276513573562,12.539751004803453,30553,Dedo pulgar
307.1188118811881,95539.27,307.5602975575088,1648,20.789901394667556,13.6598372708558,31019,Dedo pulgar
307.43564356435644,95678.97,307.7850767424349,1641,20.007748499019073,11.781393980982257,31051,Dedo pulgar
317.3960396039604,102034.55,317.8432112389583,1780,22.653476554383435,13.78609940201941,32057,Dedo pulgar
302.34653465346537,92549.05,302.70897372274453,1553,19.659348921060435,12.278404078031567,30537,Dedo pulgar
318.2772277227723,102688.0,318.85935320876644,1906,23.87676695032223,15.532986962062543,32146,Dedo pulgar
320.33663366336634,103910.74,320.752117361802,1565,19.757783276471073,13.264189785315164,32354,Dedo pulgar
316.44554455445547,101385.83,316.83120095879144,1623,19.08847820021282,12.806391530242134,31961,Dedo pulgar
319.2970297029703,103230.13,319.6999366671043,1639,20.773300171133137,12.276443485932752,32249,Dedo pulgar
315.16831683168317,100580.24,315.5699542725891,1714,21.54483696851754,12.91912557592393,31832,Dedo pulgar
296.71,89316.37373737374,297.3604042235617,1907,24.08088222820935,16.304199999999994,29671,Dedo pulgar
321.0693069306931,104416.98,321.53249993562315,1450,17.67766952966369,13.713557494363299,32428,Dedo pulgar
299.7227722772277,91005.3,300.1737120830913,1425,17.23455830591547,12.848740319576512,30272,Dedo pulgar
309.25742574257424,96922.41,309.7786018727211,1488,18.338484124921557,14.655425938633469,31235,Dedo pulgar
301.3168316831683,91952.47,301.7317509062487,1158,15.43437721451695,13.211057739437312,30433,Dedo pulgar
298.019801980198,89923.3,298.38393103019087,1468,17.624982269494627,11.900794039800019,30100,Dedo pulgar
299.53465346534654,90789.39,299.81741968824105,1533,18.743265457224897,10.66013135967062,30253,Dedo pulgar
277.56435643564356,78164.68,278.19197018826355,1539,19.28600528880981,15.237133614351531,28034,Dedo pulgar
263.990099009901,70593.79,264.376325687756,1291,15.964648445863128,11.356729732379177,26663,Dedo pulgar
270.4752475247525,74205.86,271.05561885866064,1367,16.735292050036055,14.785413194784832,27318,Dedo pulgar
267.03960396039605,72216.71,267.3980049837824,1316,16.352981379552784,10.614253504558377,26971,Dedo pulgar
267.34653465346537,72439.86,267.810816927484,1472,17.774701122663075,12.759729438290364,27002,Dedo pulgar
274.0495049504951,76161.01,274.6032421404733,1355,17.06253205125195,14.74600529359867,27679,Dedo pulgar
262.54455445544556,69883.97,263.0438167016106,1377,17.233397807745284,12.920694049602979,26517,Dedo pulgar
261.3921568627451,69199.56435643564,261.76542410123983,1215,15.239019744467727,11.576316801230293,26662,Dedo pulgar
257.1188118811881,66934.51,257.4330827209431,1261,15.438588018338983,10.426428781492008,25969,Dedo pulgar
275.5940594059406,77056.41,276.2127354911876,1452,18.185708674670888,15.741005783746688,27835,Dedo pulgar
