MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_cerrada
679.3267326732673,521746.6,718.7355508663863,3522,54.74047862414066,198.03823154592683,68612,Mano cerrada
774.4158415841584,710120.82,838.5045741032538,4511,67.11683842375176,256.2217429663758,78216,Mano cerrada
666.6435643564356,484433.77,692.5585867200001,2775,39.61628453048065,144.9344181942947,67331,Mano cerrada
829.7128712871287,829579.91,906.2925838407554,5283,77.18387137219797,293.68414861288096,83801,Mano cerrada
816.4678899082569,784621.4166666666,881.7159718672854,5118,65.14314721925577,273.2002356703981,88995,Mano cerrada
725.7425742574258,607184.56,775.3533592389784,4117,59.54216993022676,225.03558474659343,73300,Mano cerrada
636.9108910891089,452056.84,669.0149697151554,3330,51.51815214077461,161.87256151357712,64328,Mano cerrada
684.6138613861386,528678.1,723.4940658819094,3490,49.47645904872336,177.82609548083528,69146,Mano cerrada
699.7326732673267,550110.23,738.0132749886047,3443,57.98473937166571,177.85393588863843,70673,Mano cerrada
696.0,537753.0,729.6771291957061,3411,52.57708626388495,176.31683168316832,70296,Mano cerrada
653.3564356435644,472795.15,684.1885777335004,3259,52.474279413823304,151.1971375355358,65989,Mano cerrada
599.6534653465346,381902.93,614.916020990905,2275,30.41660730587815,104.36898343299679,60565,Mano cerrada
715.3465346534654,564144.74,747.3681479129623,3925,54.741118001005425,164.53210469561805,72250,Mano cerrada
