MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_corazon
525.0297029702971,350052.22,588.7158537322089,2821,51.42752181468596,192.22233114400544,53028,Dedo corazon
599.4257425742575,432938.02,654.714827196158,3440,62.25865401693165,219.2326242525243,60542,Dedo corazon
510.019801980198,310167.28,554.1627169267914,2491,50.81545040634787,153.27810998921672,51512,Dedo corazon
588.4356435643564,403777.78,632.2815671819161,3929,64.64325177464389,191.8986373884913,59432,Dedo corazon
502.45544554455444,281135.06,527.5903188596768,2319,38.572399458680295,117.6196451328301,50748,Dedo corazon
598.6138613861386,440997.08,660.7804266753274,3652,59.61174380942064,240.2599745123026,60460,Dedo corazon
505.1980198019802,286206.07,532.327292682475,2382,41.33835990941102,124.48054112341931,51025,Dedo corazon
516.3465346534654,329812.65,571.4430664710368,2798,57.02490683902956,179.0036270953828,52151,Dedo corazon
555.0545454545454,349670.95412844035,588.6358188835668,2985,45.787202250282306,167.27041322314054,61056,Dedo corazon
486.96039603960395,264694.93,511.93181979518704,2508,43.85658445433251,120.97480639153025,49183,Dedo corazon
