MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_abierta
400.7821782178218,162276.47,400.83634101367073,577,7.863205453248694,5.2824232918341325,40479,Mano_abierta
400.13861386138615,161751.2,400.18708496189254,659,8.248030067840443,4.774237819821585,40414,Mano_abierta
390.8514851485148,154336.0,390.9065371570028,626,7.669419795525604,5.312420350945985,39476,Mano_abierta
388.1089108910891,152174.27,388.15923801889085,587,7.182617907142214,4.675227918831489,39199,Mano_abierta
389.6732673267327,153391.91,389.70909434836364,514,6.465291950097845,4.323497696304284,39357,Mano_abierta
387.84158415841586,151968.88,387.89719981428374,729,9.514725429564429,5.164787765905302,39172,Mano_abierta
388.019801980198,152125.5,388.0970328805582,771,10.504760825454333,5.66434663268307,39190,Mano_abierta
389.9306930693069,153618.77,389.9971693220451,720,9.503683496413377,5.4943632977159105,39383,Mano_abierta
387.8235294117647,151957.18811881187,387.9012912645508,776,10.383726796204618,5.61937716262976,39558,Mano_abierta
390.0,153724.58,390.13145791572043,972,12.76949489995591,7.564356435643564,39390,Mano_abierta
389.18811881188117,153039.9,389.26167736542794,821,10.58158778255891,5.904127046368002,39308,Mano_abierta
395.28712871287127,157884.6,395.37499432641647,796,10.370149468546728,6.617978629546124,39924,Mano_abierta
401.7821782178218,163273.42,402.06573030432287,1001,13.175355782672437,11.653367316929717,40580,Mano_abierta
393.74257425742576,156652.88,393.82973654377423,710,9.107140056021978,6.457994314282914,39768,Mano_abierta
396.83168316831683,159129.98,396.93127319923326,872,11.113055385446435,7.024801490049998,40080,Mano_abierta
389.83168316831683,153554.31,389.915337345211,677,8.412490713219242,6.12038035486717,39373,Mano_abierta
392.7227722772277,155835.49,392.8009220412239,831,10.378342834961659,6.1809626507205175,39665,Mano_abierta
390.8910891089109,154371.88,390.95197345013423,669,9.158056562393574,5.502597784530929,39480,Mano_abierta
392.23762376237624,155455.5,392.3217259261375,810,11.77030161040914,5.619449073620235,39616,Mano_abierta
391.63366336633663,154979.01,391.720007602925,707,9.509468965194639,6.420743064405452,39555,Mano_abierta
389.66336633663366,153438.26,389.7679685491494,789,9.532575727472612,7.006371924321145,39356,Mano_abierta
397.3267326732673,159690.84,397.6301580291131,966,12.481185841096991,12.633859425546515,40130,Mano_abierta
378.4752475247525,144740.8,378.56006494647215,770,10.464224768228174,6.044309381433193,38226,Mano_abierta
381.63366336633663,147214.53,381.78129917013956,844,10.909628774619236,8.127046368003139,38545,Mano_abierta
381.74257425742576,147269.56,381.852648995073,797,9.95339138183564,7.4871091069503,38556,Mano_abierta
375.8712871287129,142737.87,375.93167432709924,681,8.322860085331243,5.018527595333791,37963,Mano_abierta
381.1287128712871,146784.06,381.2227071873441,790,10.145935146648632,6.518968728556023,38494,Mano_abierta
383.7821782178218,148850.9,383.89728927523214,887,11.014989786649826,7.111067542397801,38762,Mano_abierta
388.4950495049505,152490.02,388.561729744171,787,9.050414355155239,6.0839133418292315,39238,Mano_abierta
385.990099009901,150523.69,386.04838613267583,707,8.718371407550839,5.475737672777179,38985,Mano_abierta
388.94059405940595,152850.11,389.02023414503446,794,9.624967532412771,6.4223115380845,39283,Mano_abierta
384.6732673267327,149508.36,384.74417371536737,821,10.35519193448388,5.840995980786197,38852,Mano_abierta
417.6930693069307,178187.65,420.0278750768622,1003,13.728437638711842,33.601999803940785,42187,Mano_abierta
414.54455445544556,174442.17,415.589965954401,861,10.935721283939163,21.88177629644153,41869,Mano_abierta
391.4257425742574,154803.34,391.4979357076693,806,10.00499875062461,6.138809920596023,39534,Mano_abierta
387.61386138613864,151811.35,387.6961017688115,877,11.040380428228005,6.4889716694441715,39149,Mano_abierta
386.2970297029703,150776.82,386.3728512693662,813,10.094057657849989,5.90393098715812,39016,Mano_abierta
383.86138613861385,148887.26,383.9441739535466,752,9.796938297243685,6.423291834133908,38770,Mano_abierta
385.019801980198,149803.09,385.12321546371226,919,11.652896635600952,6.869914714243704,38887,Mano_abierta
387.980198019802,152101.16,388.06598397797256,946,11.283616441549224,6.4944613273208525,39186,Mano_abierta
385.56435643564356,150215.96,385.65356638740775,793,10.135580891098448,7.010685226938537,38942,Mano_abierta
388.86138613861385,152777.93,388.9283703045109,758,9.398936110007345,5.429859817664935,39275,Mano_abierta
389.3168316831683,153136.63,389.3846757931984,718,8.907300376657341,5.81864523085972,39321,Mano_abierta
386.03960396039605,150571.2,386.1093058184482,817,10.094057657849989,6.060582295853347,38990,Mano_abierta
384.0,148865.00917431194,384.0725073590805,930,10.637479179897477,5.781818181818182,42240,Mano_abierta
