MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_anular
689.7227722772277,669424.72,814.1233029923953,3902,83.50341310389653,369.7312028232525,69662,Dedo anular
711.6534653465346,673778.45,816.7664147341171,3660,65.14783189024789,341.7451230271542,71877,Dedo anular
718.2475247524752,722238.97,845.6288128422013,4113,89.48323865395128,380.4619154984804,72543,Dedo anular
665.7920792079208,595557.21,767.893615001711,3821,65.05144118311291,315.95765121066563,67245,Dedo anular
729.1960784313726,727646.1782178218,848.8300136993641,4194,83.91815909409938,380.6224529027297,74378,Dedo anular
603.5643564356436,473510.58,684.70603651176,3135,60.98352236465191,247.91098911871387,60960,Dedo anular
780.940594059406,820699.73,901.4288602541023,4792,87.72741874693453,401.55200470542115,78875,Dedo anular
579.6930693069307,456497.97,672.2932307548633,2902,55.06614204754134,257.6827761984119,58549,Dedo anular
806.009900990099,853580.91,919.3093134856114,4960,79.70545778050585,395.6159200078425,81407,Dedo anular
763.4950495049505,803931.87,892.1727122675584,4085,79.07762009570091,417.5580825409275,77113,Dedo anular
678.2277227722773,608297.49,776.0636201847484,4637,94.1524827075739,303.4947554161356,68501,Dedo anular
791.0693069306931,843026.7,913.6081769501076,3925,79.570283397761,404.8007058131557,79898,Dedo anular
671.7425742574258,621352.5,784.347177625766,4066,74.79946523873015,339.2720321537105,67846,Dedo anular
745.53,749961.3636363636,861.6622017937192,3877,72.72356682477263,374.5489999999999,74553,Dedo anular
736.3564356435644,752162.52,862.9689254756707,4226,82.19063206959781,396.6044505440642,74372,Dedo anular
645.7524752475248,566674.23,749.0417839209011,3429,62.33113186843313,298.9589255955299,65221,Dedo anular
721.6633663366337,718538.3,843.4595778138633,4824,89.15021031943783,374.7350259778455,72888,Dedo anular
569.019801980198,431300.33,653.475347433222,3063,63.45730848373574,233.2175276933634,57471,Dedo anular
815.1188118811881,912093.61,950.2962591729064,4575,86.46762399881241,452.14351534163296,82327,Dedo anular
612.2277227722773,509864.69,710.5044157163805,3444,67.88578643574809,273.39398098225666,61835,Dedo anular
790.1485148514852,825055.01,903.8175416060762,4787,85.3486379504676,390.3209489265757,79805,Dedo anular
735.2772277227723,737565.65,854.5542813665966,4227,80.15254206823387,375.0663660425449,74263,Dedo anular
736.5346534653465,719678.4,844.1284684733293,4044,79.93209618169662,350.8083521223407,74390,Dedo anular
833.2475247524752,896328.46,942.0477274491348,4641,79.42789182648625,388.4525046564064,84158,Dedo anular
763.4059405940594,775355.58,876.1728094840697,4962,89.1000561167051,374.4748554063326,77104,Dedo anular
816.3960396039604,907133.34,947.7087220144058,5057,106.31467443396514,433.013037937457,82456,Dedo anular
748.0990099009902,767415.02,871.6747395015807,4266,81.53649489645726,385.89765709244205,75558,Dedo anular
731.7227722772277,711615.52,839.3865746973669,4896,83.63850787765166,346.08763846681694,73904,Dedo anular
814.4411764705883,869434.9801980198,927.8529559381363,3935,65.56358866334149,395.39907727797,83073,Dedo anular
835.9207920792079,906094.58,947.1659551180318,4946,83.68560210693354,399.2492892853643,84428,Dedo anular
790.4554455445544,813252.88,897.3298564558792,4777,83.29819926024811,374.77698264876,79836,Dedo anular
757.8811881188119,773843.92,875.3182844028228,4120,88.6751374399837,379.12714439760833,76546,Dedo anular
707.1386138613861,661646.71,809.379856726894,3801,69.08798737841478,325.25595529850017,71421,Dedo anular
836.4653465346535,912429.23,950.4710817419553,4853,81.11491847989492,405.2551710616608,84483,Dedo anular
638.6039603960396,564209.45,747.4110099682651,3059,76.38749897725413,300.14449563768255,64499,Dedo anular
1171.029702970297,1508695.62,1222.1939451674436,4691,76.03479466665245,282.97813939809816,118274,Dedo anular
951.2277227722773,1030251.72,1009.9758452165042,3710,69.98871337580081,279.96372904617186,96074,Dedo anular
1009.7920792079208,1153664.09,1068.757069341451,3205,71.12713968662032,304.36192530144103,101989,Dedo anular
986.1188118811881,1135661.4,1060.3854147067339,4131,74.48160846813124,345.4108420743063,99598,Dedo anular
868.3465346534654,873885.95,930.1793449982569,2786,53.51411028878272,260.871091069503,87703,Dedo anular
997.2574257425742,1139737.03,1062.286451457654,4140,73.01643650576217,325.87530634251544,100723,Dedo anular
964.1089108910891,1060519.19,1024.7043476047127,3944,74.16980517703954,302.8750122537006,97375,Dedo anular
985.5742574257425,1101248.25,1044.1957680340397,3783,74.73533300922664,294.26683658464856,99543,Dedo anular
963.6237623762377,1058698.88,1023.8245518013754,4207,74.17850092850354,296.96872855602385,97326,Dedo anular
1096.7128712871288,1389484.7,1172.9140743219746,3211,57.065138219406776,368.9689246152338,110768,Dedo anular
794.7425742574258,812965.55,897.1713248530706,4820,85.88119701075433,364.82227232624257,80269,Dedo anular
818.6237623762377,855512.95,920.3491319887661,4836,89.71131478247322,368.50838153122237,82681,Dedo anular
858.3663366336634,939103.49,964.264193903084,4718,79.49515708519607,395.04911283207525,86695,Dedo anular
819.1584158415842,868831.79,927.4855767339484,4782,92.99548376130961,381.10538182531144,82735,Dedo anular
820.4356435643564,885963.18,936.5848959527015,4976,85.80850773670406,400.65366140574446,82864,Dedo anular
799.6336633663366,823158.15,902.7779734280908,4867,78.85550075930023,367.4241741005785,80763,Dedo anular
945.6831683168317,1178209.96,1080.0669029516112,4839,87.22757591495937,485.91334182923225,95514,Dedo anular
