MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_abierta
151.78,23315.79797979798,151.92972059475395,222,3.123711855721612,5.1892000000000005,15178,Mano_abierta
165.44,28416.262626262625,167.72626508689686,426,7.181626387926176,17.671200000000002,16544,Mano_abierta
145.23,21418.79797979798,145.6180277300857,253,3.459724984691264,8.809799999999997,14523,Mano_abierta
159.76,25873.070707070707,160.04480622625653,349,4.8896923123128015,6.879200000000001,15976,Mano_abierta
160.5,26167.272727272728,160.95216680740896,341,4.967571607613491,9.96,16050,Mano_abierta
155.84,24565.656565656565,155.9487095169434,259,3.529099807960304,4.9288,15584,Mano_abierta
143.09,20708.737373737375,143.18397256676462,282,4.0451991747794525,4.064400000000002,14309,Mano_abierta
147.03,21907.60606060606,147.27026176387412,281,3.929942040850532,7.246999999999998,14703,Mano_abierta
144.66,21169.676767676767,144.7687120893185,242,3.39934634239519,4.280000000000001,14466,Mano_abierta
158.43,25479.989898989897,158.82439988868208,234,3.1107503398324456,9.659,15843,Mano_abierta
166.01,27892.81818181818,166.17427598759082,400,5.5867809346815465,5.871599999999998,16601,Mano_abierta
150.53,22930.696969696968,150.6698045395958,298,4.097301403104096,5.348800000000001,15053,Mano_abierta
153.22,23741.878787878788,153.31164339344875,302,4.160905107441326,4.3708,15322,Mano_abierta
159.3,25725.272727272728,159.58702954814342,307,4.2699324622671995,8.442,15930,Mano_abierta
152.73,23638.555555555555,152.97767811023934,318,4.528250269701367,7.348399999999998,15273,Mano_abierta
153.77,23932.757575757576,153.9267033363607,319,4.427873147015461,5.73,15377,Mano_abierta
143.59,20893.0202020202,143.81964399900315,287,4.518201125906351,6.567399999999999,14359,Mano_abierta
145.18,21317.21212121212,145.27229605124302,293,4.602370930489869,4.1908,14518,Mano_abierta
138.81,19505.848484848484,138.96326852805385,396,6.4259574611826755,4.8186,13881,Mano_abierta
144.44,21125.454545454544,144.6174263358327,349,5.184475660931188,5.9087999999999985,14444,Mano_abierta
166.3,28623.41414141414,168.33650822088475,422,6.780840506883935,20.616000000000007,16630,Mano_abierta
159.41,25839.363636363636,159.94052019422722,309,3.968308801929954,10.239199999999999,15941,Mano_abierta
155.51,24706.959595959597,156.3965792464784,336,5.660424369285756,12.402599999999998,15551,Mano_abierta
167.2,28918.949494949495,169.20330966030184,433,5.871520031026674,23.70799999999999,16720,Mano_abierta
147.67,22085.909090909092,147.86835361225877,240,3.4728383291777436,6.117399999999998,14767,Mano_abierta
159.41,25726.757575757576,159.59163511913775,274,3.6514837167011076,6.35,15941,Mano_abierta
138.87,19532.010101010103,139.05642739550012,260,3.7631922833700857,5.1744,13887,Mano_abierta
161.42,27167.89898989899,164.00067073033574,422,8.042814724141586,19.127999999999997,16142,Mano_abierta
145.32,21373.41414141414,145.46367244092252,275,4.358898943540674,5.095200000000001,14532,Mano_abierta
149.38,22570.18181818182,149.48070109549258,246,3.4052840697891265,4.4152,14938,Mano_abierta
150.21,22877.969696969696,150.49647836411322,247,3.4304047527481023,8.2784,15021,Mano_abierta
171.48,30706.444444444445,174.35417976062405,499,8.774964387392123,21.490399999999994,17148,Mano_abierta
147.03,21878.39393939394,147.17204218193075,287,3.8494391563163872,5.268799999999999,14703,Mano_abierta
161.6,27492.666666666668,164.97799853313774,423,7.953780627011676,23.895999999999994,16160,Mano_abierta
143.45,20834.49494949495,143.61806989372892,288,3.719997827739129,5.595999999999999,14345,Mano_abierta
141.7,20298.828282828283,141.75979683958354,237,3.3166247903554,3.1679999999999997,14170,Mano_abierta
164.2,28052.10101010101,166.6480722960815,496,8.208150667095321,19.067999999999998,16420,Mano_abierta
