MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_cerrada
435.6,228978.9090909091,476.1188087021978,2622,39.9530026936953,154.10000000000002,43560,Mano cerrada
357.2,138176.46464646465,369.8576753293083,1682,22.968137789889575,79.69999999999999,35720,Mano cerrada
382.14,169255.57575757575,409.34462253705004,1866,25.7089380362063,109.74159999999996,38214,Mano cerrada
652.4,463431.0909090909,677.3453919530272,2230,32.0586583586646,132.964,65240,Mano cerrada
610.1,398381.23232323234,628.0106846224832,2059,26.95207118969044,123.33200000000001,61010,Mano cerrada
438.13,233172.0303030303,480.45843732835,2365,33.17370870877945,149.45679999999996,43813,Mano cerrada
365.18,158403.43434343435,396.0042929060239,2110,30.7009031552079,113.39920000000002,36518,Mano cerrada
410.35,199777.56565656565,444.72439780160477,2569,37.271458465716314,147.07799999999997,41035,Mano cerrada
674.38,466688.404040404,679.7216489122588,1833,26.230716823039835,66.096,67438,Mano cerrada
518.47,294984.8585858586,540.4026369291697,2149,29.14730959395149,130.39820000000003,51847,Mano cerrada
528.7,297876.6060606061,543.0449705134926,1563,21.580247234614127,95.51800000000003,52870,Mano cerrada
412.42,207394.66666666666,453.1232944795489,2220,33.69470779415268,156.6956,41242,Mano cerrada
385.34,170641.05050505052,411.0165933390038,2248,35.96743757423603,110.54239999999996,38534,Mano cerrada
444.15,226085.40404040404,473.10099344643106,2329,39.748070279059974,136.6,44415,Mano cerrada
425.06,223601.1717171717,470.49459082969275,2532,42.21948422807707,153.18039999999996,42506,Mano cerrada
332.65,119470.29292929293,343.9121835585358,1573,25.72877177343872,63.35099999999998,33265,Mano cerrada
324.5,122937.59595959596,348.86705204131846,1783,27.72392760083177,112.96,32450,Mano cerrada
409.21,199848.71717171717,444.8035858668408,2722,42.069447153942775,134.96240000000006,40921,Mano cerrada
363.06,141786.40404040404,374.6578972876456,1779,23.819396221643327,75.51079999999999,36306,Mano cerrada
343.51,149189.8686868687,384.3149359574775,2089,35.81532316952304,124.93360000000001,34351,Mano cerrada
344.51,131690.85858585857,361.07333050226794,1671,23.3253233004541,84.7234,34451,Mano cerrada
397.39,168785.7676767677,408.7761123157761,2053,31.548103402309753,68.91099999999999,39739,Mano cerrada
532.9,314261.1919191919,557.7800462547939,2426,33.15071186218626,133.584,53290,Mano cerrada
357.45,152018.77777777778,387.9414775452607,1925,27.272104369990902,125.79499999999999,35745,Mano cerrada
334.43,148371.64646464647,383.2596117516167,1715,27.578171722497405,146.24760000000006,33443,Mano cerrada
393.35,206130.8383838384,451.7405560717346,2295,38.33148875667406,188.06999999999985,39335,Mano cerrada
355.71,163889.84848484848,402.80386045816397,2047,34.11729618521812,162.49139999999997,35571,Mano cerrada
412.07,193033.24242424243,437.15318825327125,1937,33.3668013801658,106.57099999999998,41207,Mano cerrada
408.26,182977.15151515152,425.61412100634067,1572,22.85704365057836,95.37880000000001,40826,Mano cerrada
388.27,175180.05050505052,416.44717552169806,2167,30.744137981117966,127.95640000000002,38827,Mano cerrada
408.28,206950.42424242425,452.6377359434363,2478,37.3460476185536,153.09520000000003,40828,Mano cerrada
644.9,442269.797979798,661.7001586821632,1717,24.60742271196341,116.58599999999998,64490,Mano cerrada
515.04,295335.2121212121,540.7234598202671,1974,26.940263134902334,146.2424,51504,Mano cerrada
471.48,233850.46464646465,481.1568974877114,1683,23.215068251878865,79.62639999999999,47148,Mano cerrada
415.72,194176.62626262626,438.44596018209586,1782,25.22825095928464,113.928,41572,Mano cerrada
452.21,238365.9696969697,485.7801045740758,1841,27.833378697114185,144.44559999999998,45221,Mano cerrada
354.5,151255.1313131313,386.9658641275739,1907,28.84108321142049,128.76,35450,Mano cerrada
301.76,110556.78787878787,330.834127622892,1651,26.541943174431434,113.0728,30176,Mano cerrada
298.53,106577.16161616161,324.82516835984245,1368,21.210822471063913,107.23960000000002,29853,Mano cerrada
260.17,80876.07070707071,282.9616758502819,1495,20.794084240329973,93.65760000000002,26017,Mano cerrada
308.85,116251.54545454546,339.2477413336749,1886,24.883973179782227,112.70399999999998,30885,Mano cerrada
305.45,118280.75757575757,342.195777297149,1828,28.822339820480792,122.04300000000005,30545,Mano cerrada
303.26,121245.47474747474,346.45781850031904,2047,29.279737538151366,141.364,30326,Mano cerrada
318.36,132342.9696969697,361.9662138929544,1929,36.88050592347829,139.10960000000006,31836,Mano cerrada
339.95,137620.15151515152,369.1123812607754,1995,30.566205673798134,120.133,33995,Mano cerrada
341.65,134054.1717171717,364.29881965221904,1780,23.534629546240744,103.82099999999998,34165,Mano cerrada
284.23,88616.77777777778,296.19353470324097,1337,19.113959148837647,69.1698,28423,Mano cerrada
340.08,130181.83838383839,358.99863509489836,1677,24.426140989447426,87.38239999999998,34008,Mano cerrada
318.0,119678.101010101,344.2111561236794,1770,26.73022728120826,95.5,31800,Mano cerrada
276.76,88683.41414141415,296.30487677390664,1593,24.625887667946987,87.8336,27676,Mano cerrada
263.01,77364.53535353535,276.7505916886177,1381,21.534327775142476,70.09279999999998,26301,Mano cerrada
364.07,176839.68686868687,418.4152124385537,2305,42.69187228965204,163.56359999999998,36407,Mano cerrada
362.34,178304.9696969697,420.1451177867,2452,41.338464979588764,167.9232,36234,Mano cerrada
311.67,111591.9898989899,332.3794067026416,1857,26.633122842115835,92.83140000000003,31167,Mano cerrada
339.05,160084.33333333334,398.09984928407096,2101,34.632413147282136,165.292,33905,Mano cerrada
325.93,141756.33333333334,374.61816560332466,2120,33.92832611743929,146.55780000000001,32593,Mano cerrada
289.58,100576.36363636363,315.54809459098306,1906,32.94255790329769,94.77839999999996,28958,Mano cerrada
351.12,159381.53535353535,397.2250243879406,2333,36.567496744811756,163.34160000000003,35112,Mano cerrada
278.96,81113.31313131313,283.376392806458,1286,16.83970776396543,43.5824,27896,Mano cerrada
387.09,188950.81818181818,432.5058496714235,2367,39.93745109543172,155.58779999999996,38709,Mano cerrada
370.38,187235.39393939395,430.5380819393332,2291,37.126183958946484,178.1968,37038,Mano cerrada
333.92,125421.75757575757,352.3741477463975,1558,21.938849817461517,95.3088,33392,Mano cerrada
321.92,120145.71717171717,344.88296565646726,1727,25.986204576329115,92.60960000000001,32192,Mano cerrada
276.6,96694.84848484848,309.39925662483415,1602,24.559554498640995,116.35600000000001,27660,Mano cerrada
295.25,94857.04040404041,306.44488900942696,1582,24.527453182015446,58.385,29525,Mano cerrada
404.03,202341.50505050505,447.5690896386836,2644,41.13711981000404,162.15300000000002,40403,Mano cerrada
329.43,144597.60606060605,378.35384232223674,2241,37.623466779727416,144.5278,32943,Mano cerrada
338.81,154899.56565656565,391.60001276813057,2077,33.301044967982556,155.92539999999997,33881,Mano cerrada
359.84,161761.77777777778,400.1801594282255,2635,40.98669407147997,145.42239999999995,35984,Mano cerrada
387.61,179171.9696969697,421.1653475774093,2134,31.435359361423213,143.62419999999997,38761,Mano cerrada
288.39,93937.68686868687,304.95624276279375,1554,20.26989607444219,82.86360000000002,28839,Mano cerrada
311.67,120698.15151515152,345.6749484703802,1825,27.71299516490596,117.4716,31167,Mano cerrada
289.81,93210.47474747474,303.7735505273624,1396,20.704266871026046,74.8016,28981,Mano cerrada
352.05,166345.78787878787,405.81070710369386,2688,41.65175490743081,176.325,35205,Mano cerrada
289.45,110089.0,330.1334730075095,1969,30.608805757477537,130.63199999999998,28945,Mano cerrada
348.33,142885.46464646465,376.1071788732568,1713,25.632011235952593,101.42199999999997,34833,Mano cerrada
329.2,130362.80808080808,359.2480758473175,1789,27.719919541620957,111.17600000000002,32920,Mano cerrada
263.79,89924.57575757576,298.3711279597944,1989,31.08135301190257,102.55339999999998,26379,Mano cerrada
374.88,178991.51515151514,420.9532040500464,2876,45.73993238015787,155.74399999999997,37488,Mano cerrada
392.01,203038.69696969696,448.33950305544124,1901,32.20468000371086,188.31380000000004,39201,Mano cerrada
672.08,475696.24242424243,686.2501584699271,1945,29.54828269292498,118.2248,67208,Mano cerrada
367.61,141355.30303030304,374.0878907422693,1344,19.28625406758907,54.40999999999999,36761,Mano cerrada
467.15,245171.44444444444,492.6659415871976,1728,23.534200344574828,132.07200000000003,46715,Mano cerrada
583.34,393688.28282828286,624.3007288158489,1830,25.371581971118232,189.99879999999993,58334,Mano cerrada
594.84,383356.68686868687,616.0544781104995,2166,27.1453253225797,139.8024,59484,Mano cerrada
669.82,469344.1818181818,681.6529468871971,2110,34.596957885766415,109.3,66982,Mano cerrada
770.0,634758.2828282828,792.7235962174962,2164,31.21932838237339,162.68,77000,Mano cerrada
762.15,623681.9494949495,785.7767685545303,2108,32.98882577877889,168.33300000000003,76215,Mano cerrada
365.22,154935.33333333334,391.64522210796855,1765,27.2331868250204,119.51280000000003,36522,Mano cerrada
416.12,201504.7676767677,446.64272075116145,1880,29.866707251054677,131.95919999999998,41612,Mano cerrada
425.82,213748.44444444444,460.0119128892207,1921,29.87228707939075,149.53280000000004,42582,Mano cerrada
368.97,164184.0707070707,403.1652638807069,1897,31.125195224733577,125.12279999999998,36897,Mano cerrada
364.1,167529.1717171717,407.25161755357095,1820,28.293554964430548,154.87400000000002,36410,Mano cerrada
442.33,240777.78787878787,488.23151270683053,2523,35.79924382701203,190.04979999999992,44233,Mano cerrada
339.67,134439.08080808082,364.8214494790568,1353,18.626309187259668,120.6498,33967,Mano cerrada
340.88,147154.08080808082,381.6838220307484,1928,28.316750940713234,148.25679999999997,34088,Mano cerrada
323.7,130051.57575757576,358.8189794311332,1479,21.50710476925138,129.91200000000003,32370,Mano cerrada
379.53,169735.8282828283,409.92495654692704,2199,30.218898361485948,131.64539999999997,37953,Mano cerrada
322.49,137857.8686868687,369.43103551271923,2073,35.303732598034664,131.2558,32249,Mano cerrada
324.94,126523.45454545454,353.9183804212491,1758,29.3639647228099,99.9536,32494,Mano cerrada
340.67,149496.2323232323,384.7093318337885,2020,31.09288788079481,138.22380000000004,34067,Mano cerrada
332.48,130387.65656565657,359.28231239514145,1751,25.658794542490444,116.2648,33248,Mano cerrada
277.84,97661.25252525252,310.9415379134798,1730,27.286730411789108,101.13999999999999,27784,Mano cerrada
286.28,111938.0202020202,332.89433759077366,2100,35.752516334412384,122.11120000000001,28628,Mano cerrada
302.84,101473.95959595959,316.95302491063245,1495,24.58812228649755,71.35999999999996,30284,Mano cerrada
311.34,113291.29292929293,334.90055240324705,1958,28.33707640159618,102.64200000000001,31134,Mano cerrada
243.94,69191.81818181818,261.7248555257983,1493,21.716957950557042,72.1676,24394,Mano cerrada
268.3,91603.9797979798,301.1443839755276,1637,26.976420680425207,101.17199999999997,26830,Mano cerrada
316.67,141531.48484848486,374.32094517940084,2619,42.31996925778418,150.83820000000003,31667,Mano cerrada
357.12,159517.53535353535,397.3944639775446,2089,32.576095840386095,150.0664,35712,Mano cerrada
290.15,103051.46464646465,319.4071852667062,1766,26.673862665443668,102.972,29015,Mano cerrada
277.33,106773.28282828283,325.12389945988286,1957,34.306255871476154,120.5548,27733,Mano cerrada
255.15,86940.898989899,293.3794300901139,1638,26.65946872552551,109.12500000000004,25515,Mano cerrada
339.7,157765.19191919192,395.2056932788292,2603,45.17206162569018,169.896,33970,Mano cerrada
263.99,79351.60606060606,280.2821614016846,1453,18.957954541670375,74.8664,26399,Mano cerrada
259.56,90083.79797979798,298.6351620288542,1595,24.460853078609777,113.51759999999996,25956,Mano cerrada
291.35,114666.11111111111,336.92647565900785,2117,32.88962256893917,121.395,29135,Mano cerrada
299.16,114566.12121212122,336.7795421340198,2131,31.020846688846667,133.55840000000003,29916,Mano cerrada
269.46,90495.61616161616,299.3169891603215,1599,24.903247121042615,95.88399999999996,26946,Mano cerrada
265.93,94406.39393939394,305.7160937863756,1881,29.4561821468205,110.63360000000004,26593,Mano cerrada
270.69,89144.63636363637,297.0743846244573,1673,26.286494592847447,92.40880000000004,27069,Mano cerrada
292.14,120167.65656565657,344.91445316193983,2114,34.80421430420939,147.33040000000003,29214,Mano cerrada
351.03,169889.54545454544,410.1105338808063,2331,38.66888708358217,161.8008,35103,Mano cerrada
352.16,176160.54545454544,417.6109912346657,2450,45.41770224007019,171.94400000000002,35216,Mano cerrada
159.4,36277.59595959596,189.51205766388586,1329,100.87280719957798,26.004000000000016,15940,Mano cerrada
365.4,208919.9595959596,454.7864993598645,1437,30.559265155901358,245.55999999999992,36540,Mano cerrada
405.8,203677.63636363635,449.0443853340113,1467,24.881334531749058,159.02399999999997,40580,Mano cerrada
429.33,229643.8282828283,476.8095951215747,1658,28.241383775866183,176.99560000000008,42933,Mano cerrada
407.29,208788.85858585857,454.6437836372559,1624,25.4451281280827,171.44280000000003,40729,Mano cerrada
350.43,158068.47474747474,395.5853763727876,1653,26.778741757241136,150.0874,35043,Mano cerrada
369.2,177241.0303030303,418.88974683083376,1486,24.204098492577323,163.83200000000005,36920,Mano cerrada
427.13,226928.19191919192,473.9819722310122,1883,34.109005298076966,175.33420000000012,42713,Mano cerrada
352.36,145004.80808080808,378.8862098308673,1428,21.54300373905668,118.87919999999998,35236,Mano cerrada
342.04,131628.36363636365,360.98764521794925,1299,19.146695787941052,93.62800000000003,34204,Mano cerrada
340.87,143769.78787878787,377.2692539818213,1467,22.889060507349157,130.62580000000003,34087,Mano cerrada
354.35,158009.1616161616,395.5111502852985,1473,28.071877440426086,136.642,35435,Mano cerrada
397.56,188084.80808080808,431.51356873220107,2013,36.14798428234647,144.6296,39756,Mano cerrada
419.27,212582.9595959596,458.7560680797585,1804,27.812140361992125,165.41859999999997,41927,Mano cerrada
370.84,154025.21212121213,390.4932265737781,1378,22.166040091395065,96.68160000000002,37084,Mano cerrada
309.37,110079.22222222222,330.1188119450329,1096,15.84457336284272,100.85880000000002,30937,Mano cerrada
355.74,162536.9090909091,401.1378067447645,1449,22.325643180753907,157.46200000000002,35574,Mano cerrada
406.6,201539.0909090909,446.6807584841774,1673,28.079792511248147,160.01199999999997,40660,Mano cerrada
422.72,214349.69696969696,460.65844179825905,1819,27.1670849568095,160.60399999999998,42272,Mano cerrada
330.05,128753.46464646465,357.02371069720283,1416,23.9477545814832,113.20199999999998,33005,Mano cerrada
380.51,179697.0404040404,421.78201716052337,1538,23.75038543015267,154.00300000000001,38051,Mano cerrada
401.11,201690.0707070707,446.84803904683304,1891,29.988718417485472,166.53640000000004,40111,Mano cerrada
464.62,257340.101010101,504.74419263623037,1876,25.714438030653582,176.40960000000004,46462,Mano cerrada
438.58,225548.62626262626,472.539035424588,1763,28.00883698933159,139.2836,43858,Mano cerrada
351.43,150187.18181818182,385.5973417958168,1561,22.659312532476452,136.1132,35143,Mano cerrada
333.08,130056.82828282828,358.8262253514924,1207,20.458136609558398,108.9272,33308,Mano cerrada
317.53,113262.0303030303,334.8572979643717,1075,18.956356040743547,85.82900000000001,31753,Mano cerrada
285.58,91077.71717171717,300.2781044298768,937,17.18261983058533,82.61599999999999,28558,Mano cerrada
352.24,153500.0202020202,389.82691030763897,1741,28.21579899863396,144.928,35224,Mano cerrada
410.09,215510.53535353535,461.90413507566694,1851,28.517759839486448,181.46439999999996,41009,Mano cerrada
406.28,220382.58585858587,467.09609289738233,1761,27.71117267293268,198.23839999999996,40628,Mano cerrada
405.31,216724.65656565657,463.2034218353746,1702,29.13743123526676,186.80160000000004,40531,Mano cerrada
411.97,222797.48484848486,469.648283292934,1578,28.338502202316675,199.06100000000006,41197,Mano cerrada
422.45,225973.9898989899,472.98440777683146,1530,26.861410118148182,191.06700000000004,42245,Mano cerrada
402.5,181956.36363636365,424.4252584378079,1736,28.349906026602127,107.18,40250,Mano cerrada
417.56,212849.8383838384,459.0439412518152,1745,29.76049174134844,153.77439999999999,41756,Mano cerrada
351.9,154829.9595959596,391.51201769549806,1465,25.141819964177436,144.986,35190,Mano cerrada
422.63,233915.56565656565,481.2238668229164,1522,30.256479396230908,203.74640000000008,42263,Mano cerrada
379.42,186950.34343434343,430.2102276794451,1480,28.530331192956698,171.66599999999994,37942,Mano cerrada
387.64,172645.81818181818,413.4239470567712,2294,38.560460200950544,117.70079999999999,38764,Mano cerrada
350.95,140353.32323232322,372.7596947096078,1385,24.491392014915828,108.29899999999998,35095,Mano cerrada
496.25,283703.9898989899,529.9688198375447,2786,61.19731294028449,165.34,49625,Mano cerrada
381.53,175978.37373737374,417.39500476167655,1617,30.38457210859192,131.882,38153,Mano cerrada
393.83,216016.29292929292,462.4458130419174,2023,57.42601740280685,193.69860000000008,39383,Mano cerrada
376.41,193360.63636363635,437.52374792689824,1672,30.36112612862013,191.19199999999998,37641,Mano cerrada
494.5,293361.41414141416,538.9135366642779,2012,33.95659737150507,193.09,49450,Mano cerrada
497.25,342247.9494949495,582.0871670119519,2205,39.48647639612603,275.46,49725,Mano cerrada
441.18,227032.78787878787,474.0911937591754,1690,30.74200232695826,145.99960000000002,44118,Mano cerrada
439.98,219460.202020202,466.117581732335,1365,26.013011507258586,122.6904,43998,Mano cerrada
404.55,193322.41414141413,437.4805024226794,1860,29.632769193934777,133.804,40455,Mano cerrada
565.41,354934.2727272727,592.7773021970393,2302,35.794870125099315,141.50839999999997,56541,Mano cerrada
596.87,419118.6565656566,644.1486396787623,1858,31.216092715848415,218.30740000000006,59687,Mano cerrada
417.84,198979.797979798,443.8355551327541,1595,23.54128117142139,123.5416,41784,Mano cerrada
436.72,238231.91919191918,485.64349063896657,1635,29.75641854196241,184.20720000000006,43672,Mano cerrada
373.57,172560.0303030303,413.3212189084901,1522,27.279696079352096,151.3098,37357,Mano cerrada
333.08,127592.9494949495,355.41105779083466,1295,23.35345452783888,111.4112,33308,Mano cerrada
371.37,168619.7676767677,408.5750481857648,1501,25.023827029291887,135.2336,37137,Mano cerrada
302.14,117722.8686868687,341.3878146624451,1349,31.174484516162973,120.32199999999995,30214,Mano cerrada
292.54,100087.71717171717,314.7806220211149,988,13.876802822179775,101.58960000000003,29254,Mano cerrada
329.15,142798.9595959596,375.99331111071643,1622,29.747421584216184,148.93400000000003,32915,Mano cerrada
336.2,147989.19191919192,382.7653328084977,1653,32.49724153017771,146.49200000000005,33620,Mano cerrada
357.38,152815.85858585857,388.9571955884092,1539,26.477167598525416,124.44160000000005,35738,Mano cerrada
307.54,104978.52525252526,322.37980705993357,1004,16.21696330975374,80.83439999999999,30754,Mano cerrada
451.67,235972.91919191918,483.33548390326155,1605,25.56927607086049,152.8306,45167,Mano cerrada
375.57,166911.24242424243,406.4998523984972,1421,22.2998391985868,123.10100000000003,37557,Mano cerrada
358.07,159440.797979798,397.2988673530294,1561,28.82216459111237,149.24540000000002,35807,Mano cerrada
345.82,135353.0707070707,366.0594760418039,1483,22.430363619906213,101.09800000000003,34582,Mano cerrada
314.67,108866.0101010101,328.2946085454344,1286,18.43470596018238,73.8638,31467,Mano cerrada
288.55,115677.64646464646,338.4093231576222,1234,23.561653489335487,140.53400000000005,28855,Mano cerrada
354.05,152308.49494949495,388.31097074380995,1753,31.242776943016942,133.36100000000002,35405,Mano cerrada
371.86,182982.42424242425,425.6202532774962,1534,31.079890539697786,166.98399999999998,37186,Mano cerrada
353.8,144470.72727272726,378.18781048574266,1351,20.648330086317763,108.43200000000004,35380,Mano cerrada
312.45,135789.14141414143,366.6486738009562,1467,26.793071620638923,152.80099999999996,31245,Mano cerrada
308.84,113010.78787878787,334.4856947613754,1037,19.01169230879893,99.78879999999998,30884,Mano cerrada
365.29,188923.46464646465,432.47454260337685,1847,40.267414201369405,184.96279999999996,36529,Mano cerrada
332.16,127069.0101010101,354.6805886991844,1214,19.168576979899772,88.46400000000001,33216,Mano cerrada
328.87,124401.18181818182,350.93755854852583,1418,21.39904651892677,102.68479999999995,32887,Mano cerrada
339.94,132166.44444444444,361.724729594204,1046,16.211356538182756,96.06319999999998,33994,Mano cerrada
379.63,171491.9292929293,412.0400587321578,1534,25.23345542582848,123.95080000000002,37963,Mano cerrada
403.92,202174.52525252526,447.38437612415566,1466,24.97635245223333,159.7856,40392,Mano cerrada
396.48,193706.78787878787,437.9151972699737,1493,27.219459765009848,150.71359999999999,39648,Mano cerrada
373.45,172949.42424242425,413.78730043344734,1447,23.667520257760742,143.85600000000002,37345,Mano cerrada
340.15,150513.74747474748,386.0163338513022,1531,30.24996869520043,144.24399999999997,34015,Mano cerrada
393.65,205537.80808080808,451.09026812823174,1822,30.43987284115784,182.62000000000003,39365,Mano cerrada
372.34,160744.22222222222,398.91951569207544,1853,27.92612910642445,117.52840000000002,37234,Mano cerrada
343.49,139358.91919191918,371.4368452375181,1291,19.68822649773876,117.04719999999999,34349,Mano cerrada
354.21,152836.898989899,388.98397139213847,1538,25.074031799993207,125.09719999999996,35421,Mano cerrada
367.07,166599.38383838383,406.119920713082,1449,23.81812398790111,145.8096,36707,Mano cerrada
415.54,218023.43434343435,464.5892809783713,1698,28.18732432362555,175.58200000000005,41554,Mano cerrada
426.12,217167.49494949495,463.676417342957,1476,25.032504122166095,150.23360000000005,42612,Mano cerrada
408.08,211914.101010101,458.0337978795888,1502,24.15898519508975,178.84400000000008,40808,Mano cerrada
425.53,214823.0606060606,461.1668136368878,1422,25.597506191664905,145.949,42553,Mano cerrada
402.56,201067.43434343435,446.1577747837641,1484,23.39601969083069,163.7856,40256,Mano cerrada
346.28,137022.66666666666,368.3102496537396,1506,25.105434238085355,100.67360000000002,34628,Mano cerrada
349.39,144598.19191919192,378.3546087997343,1485,25.674142948920732,116.11379999999994,34939,Mano cerrada
366.35,170995.48484848486,411.4432281615533,1452,24.33852165526157,156.87599999999998,36635,Mano cerrada
427.08,231579.9393939394,478.8153506311175,1702,26.46667429967068,195.01760000000004,42708,Mano cerrada
405.65,216537.50505050505,463.0033801172514,1708,28.395475525214053,196.9180000000001,40565,Mano cerrada
362.35,156512.47474747474,393.6335224545796,1853,27.723198905893916,131.165,36235,Mano cerrada
323.21,120884.27272727272,345.9413678645559,1399,24.639009884344137,96.02459999999998,32321,Mano cerrada
377.93,178074.67676767678,419.8737072025349,1375,23.05877426723005,148.09040000000002,37793,Mano cerrada
377.17,175323.101010101,416.61717439395125,1412,23.72059583287626,146.20100000000002,37717,Mano cerrada
380.18,186757.85858585857,429.98869752587683,1522,24.272443534830092,169.75400000000002,38018,Mano cerrada
372.61,181472.55555555556,423.8606256778282,1546,23.672001106024737,160.54620000000006,37261,Mano cerrada
319.12,125218.76767676767,352.08888082414643,1380,22.363841667777344,116.06880000000001,31912,Mano cerrada
353.33,153222.11111111112,389.47386305116805,1287,21.27430279929191,137.68239999999997,35333,Mano cerrada
370.25,164711.24242424243,403.81199833585924,1420,25.612496949731394,144.085,37025,Mano cerrada
275.71,84679.28282828283,289.5384085056765,1015,17.738561544177298,73.06620000000001,27571,Mano cerrada
356.44,158744.22222222222,396.4300442701083,1310,23.253977611313612,151.06560000000002,35644,Mano cerrada
374.31,180347.36363636365,422.54454203077813,1518,26.242459234352765,166.09060000000002,37431,Mano cerrada
287.24,93096.18181818182,303.5872526968153,1040,16.72535122911844,80.77359999999999,28724,Mano cerrada
271.56,89202.82828282828,297.1713310533168,1072,15.715269548108202,101.32319999999996,27156,Mano cerrada
271.79,87105.56565656565,293.6571300002777,1118,19.594886985119256,88.53860000000003,27179,Mano cerrada
338.04,144643.75757575757,378.4142174918908,1367,23.157999250646185,136.51200000000003,33804,Mano cerrada
323.81,128478.0101010101,356.6415988075424,1244,21.13687954187365,126.96339999999996,32381,Mano cerrada
293.07,106782.25252525252,325.13755550535836,1193,20.81010826643163,117.64819999999997,29307,Mano cerrada
266.69,87182.07070707071,293.78606161627204,1130,19.713093633574122,97.54940000000002,26669,Mano cerrada
275.24,89528.9494949495,297.7140574443874,1059,17.732866250399155,92.9536,27524,Mano cerrada
306.13,116246.31313131313,339.24010670909774,1137,23.149710384993824,115.38459999999999,30613,Mano cerrada
364.56,166324.46464646465,405.78469660646397,1215,18.149491464061477,153.456,36456,Mano cerrada
276.61,94478.09090909091,305.83215985242623,1184,19.54998772894807,112.20420000000001,27661,Mano cerrada
262.22,78397.47474747474,278.5919955777624,850,12.643519520235884,76.88199999999999,26222,Mano cerrada
250.06,67188.48484848485,257.9081231756767,777,10.511657790041944,50.524799999999985,25006,Mano cerrada
318.41,131171.48484848486,360.360611055093,1066,20.260924226329127,147.013,31841,Mano cerrada
317.14,128846.40404040404,357.15254444004734,1159,21.894374536936112,141.22200000000004,31714,Mano cerrada
286.0,91570.40404040404,301.0891894439254,1041,14.694532756412942,77.86,28600,Mano cerrada
290.91,100109.8686868687,314.815453877347,1139,21.01250229090416,92.78500000000003,29091,Mano cerrada
298.5,112019.1313131313,333.0149245904754,1270,25.580927238547048,112.57,29850,Mano cerrada
364.2,170083.51515151514,410.34458690227655,1226,27.041307720454704,163.75199999999998,36420,Mano cerrada
316.33,118035.56565656565,341.84091329154853,1412,24.5418628124075,102.009,31633,Mano cerrada
296.52,99711.47474747474,314.18841480869406,1040,16.26361123813068,80.63680000000001,29652,Mano cerrada
346.95,147730.45454545456,382.4305819361208,1545,24.985046032627704,136.84,34695,Mano cerrada
353.69,153497.80808080808,389.8241013585486,1469,28.861739379323623,127.96740000000001,35369,Mano cerrada
266.27,77283.68686868687,276.6059471522621,932,14.63219088520274,53.94560000000001,26627,Mano cerrada
299.56,103169.11111111111,319.58945539551206,1097,16.89569905226317,91.84559999999998,29956,Mano cerrada
276.79,86229.50505050505,292.17667600272273,1003,16.116683118665414,71.31120000000001,27679,Mano cerrada
260.06,74908.74747474748,272.32271297120997,934,13.982673260687726,64.73560000000002,26006,Mano cerrada
265.11,79168.39393939394,279.9584076251328,890,13.36511364060413,74.34079999999999,26511,Mano cerrada
330.18,147167.37373737374,381.70106104122897,1415,23.23333550715176,155.15760000000003,33018,Mano cerrada
276.01,93417.04040404041,304.10996366446136,1191,21.56854237546015,100.6934,27601,Mano cerrada
257.08,75016.40404040404,272.51832965875894,1019,15.900257287798265,71.94079999999998,25708,Mano cerrada
264.59,87150.37373737374,293.73265055148363,1236,20.740824915654105,95.88239999999998,26459,Mano cerrada
246.32,68111.69696969698,259.673987915617,813,13.10601681548123,61.88159999999996,24632,Mano cerrada
272.93,87195.78787878787,293.80917276354734,1047,17.408635962090944,88.59600000000002,27293,Mano cerrada
271.78,87948.30303030302,295.07426183928686,1128,19.946899204607917,85.07880000000002,27178,Mano cerrada
318.67,121511.22222222222,346.8372961490733,1274,22.204285690611687,112.93100000000003,31867,Mano cerrada
306.23,119376.37373737374,343.7769771232507,1436,24.269530300566203,118.8866,30623,Mano cerrada
252.85,70096.85858585859,263.43099665756876,843,12.804276432094667,63.729000000000006,25285,Mano cerrada
288.52,98734.0202020202,312.6446545201117,1146,20.131386620715606,93.97040000000001,28852,Mano cerrada
294.64,103459.29292929293,320.038591422972,1413,24.93526973520994,97.62719999999996,29464,Mano cerrada
250.3,69935.11111111111,263.126889541909,927,13.576197233140483,66.83,25030,Mano cerrada
252.18,74162.54545454546,270.96294949679003,826,13.127194381254219,81.16840000000005,25218,Mano cerrada
276.56,88308.46464646465,295.67783143144163,1257,24.115253565854424,73.2264,27656,Mano cerrada
268.48,82478.8686868687,285.7517803969032,1135,20.713290516970115,73.92000000000002,26848,Mano cerrada
316.57,120667.76767676767,345.6314366489252,1299,25.388894414604973,106.5668,31657,Mano cerrada
265.36,81019.45454545454,283.2123937965992,1031,18.09710061045831,78.39040000000001,26536,Mano cerrada
279.14,95176.9494949495,306.96120276021855,972,13.743685418725535,97.976,27914,Mano cerrada
263.64,80368.9696969697,282.0731819936096,1060,19.676166170052415,79.60559999999998,26364,Mano cerrada
258.73,78326.81818181818,278.4664252652373,1027,17.183795514461533,77.69120000000002,25873,Mano cerrada
332.49,141309.88888888888,374.02779308495246,1418,28.744784331468313,131.97580000000002,33249,Mano cerrada
358.94,166829.8383838384,406.4007135820507,1530,23.945645520510393,160.12080000000003,35894,Mano cerrada
