MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_corazon
481.44,250734.56565656565,498.2240660586359,2568,37.78461019617336,100.65840000000004,48144,Dedo corazon
437.48,198571.797979798,443.3802882402419,1632,23.584792223855274,56.544,43748,Dedo corazon
436.61,200166.71717171717,445.1573317378924,1982,27.157974069424906,63.13400000000002,43661,Dedo corazon
451.57,215472.37373737374,461.8632373333041,2138,34.121884917205705,68.48360000000001,45157,Dedo corazon
477.09,238052.39393939395,485.46047212929705,2182,27.745233460866388,68.07879999999999,47709,Dedo corazon
433.25,195335.28282828283,439.7521233604222,1960,25.784264248341135,59.46,43325,Dedo corazon
431.21,194916.35353535353,439.28030914212394,1757,27.946015780067793,63.28659999999999,43121,Dedo corazon
426.1,189334.54545454544,432.9448001766507,1689,24.97251013867574,55.38800000000002,42610,Dedo corazon
433.94,204113.39393939395,449.5244820919101,1953,36.0416425818802,73.04560000000001,43394,Dedo corazon
487.58,254039.15151515152,501.49652042661273,2076,30.51643041465573,92.10559999999998,48758,Dedo corazon
460.34,217943.7373737374,464.50435950591464,1796,26.277847182089566,46.815599999999996,46034,Dedo corazon
448.12,213153.61616161617,459.37139658450656,2227,31.69695521177026,79.59840000000001,44812,Dedo corazon
436.18,199807.2323232323,444.75741702640556,1779,26.647531013039636,61.121200000000016,43618,Dedo corazon
475.23,236074.63636363635,483.43964463002,2050,29.19457539206954,71.93439999999998,47523,Dedo corazon
421.47,185765.42424242425,428.8446921672227,1597,23.053078849568976,51.71320000000002,42147,Dedo corazon
490.4,255550.74747474748,502.98632188161935,2344,35.65491168510626,89.29199999999997,49040,Dedo corazon
431.13,197547.50505050505,442.23526544137115,1885,29.009402864337876,65.64280000000001,43113,Dedo corazon
458.16,220902.70707070708,467.6469608582953,2060,29.164112442271485,74.61840000000001,45816,Dedo corazon
462.68,233580.202020202,480.87877890378985,1957,31.659967393437654,95.02080000000002,46268,Dedo corazon
418.98,191380.202020202,435.2773828261698,2073,33.75116907814326,92.01160000000003,41898,Dedo corazon
413.44,176498.14141414143,418.01095679419694,1801,24.495515978037755,48.189599999999984,41344,Dedo corazon
477.18,251969.57575757575,499.4495770345591,2584,41.95379854222037,119.2484,47718,Dedo corazon
456.96,215222.54545454544,461.59540725618143,1722,21.18747485919667,50.59039999999999,45696,Dedo corazon
453.85,218077.7676767677,464.6471672140055,2081,30.146611448356545,74.235,45385,Dedo corazon
449.85,213331.42424242425,459.5629554261309,1873,24.147902851411594,72.23600000000002,44985,Dedo corazon
469.52,234098.72727272726,481.41223499200765,2130,30.35779899129645,91.27439999999999,46952,Dedo corazon
445.02,207079.797979798,452.7791956351352,1891,26.69146574158758,60.247599999999984,44502,Dedo corazon
507.49,269128.0303030303,516.1751156342197,2125,30.061721020378567,72.57660000000001,50749,Dedo corazon
517.31,298360.1313131313,543.4855379860627,2384,43.179213105896736,123.34019999999997,51731,Dedo corazon
471.54,235352.64646464647,482.6998239071566,2294,31.288491446052443,82.2728,47154,Dedo corazon
459.99,231737.68686868687,478.97840243585097,2323,40.84399984370193,97.20480000000002,45999,Dedo corazon
469.58,230697.0303030303,477.90172629945585,1993,25.438180164882276,66.46039999999998,46958,Dedo corazon
496.35,259775.0404040404,507.1265029556235,2075,32.07834475187587,85.70000000000002,49635,Dedo corazon
487.37,267961.16161616164,515.0548999863995,2303,36.651925411411014,119.74980000000001,48737,Dedo corazon
518.88,295819.1515151515,541.1662960680386,2674,48.45283033711001,123.42399999999996,51888,Dedo corazon
396.46,159254.74747474748,397.06699686576826,1376,17.1958416396805,17.8552,39646,Dedo corazon
427.83,190243.101010101,433.98233835030663,1778,25.32176769484941,53.55599999999998,42783,Dedo corazon
484.84,249979.33333333334,497.473155054622,2383,33.63725087554936,89.50879999999998,48484,Dedo corazon
491.53,274830.7373737374,521.6152125849092,2680,46.22562147562844,141.96319999999997,49153,Dedo corazon
461.11,225275.12121212122,472.25244308526345,2055,31.3508977204607,78.3074,46111,Dedo corazon
442.53,207811.48484848486,453.5784055706356,1997,28.98048803710329,73.59839999999998,44253,Dedo corazon
486.34,262185.37373737374,509.473767725091,2666,45.722041189179755,114.93519999999997,48634,Dedo corazon
426.53,192258.11111111112,436.2746038907147,1721,27.447838501124973,71.25959999999998,42653,Dedo corazon
456.8,221072.44444444444,467.82659180512604,1819,27.632326260115242,82.62,45680,Dedo corazon
426.43,188082.33333333334,431.5107298781804,1717,23.831690979649238,47.86779999999999,42643,Dedo corazon
456.98,226092.80808080808,473.1087401433205,2135,31.154389090398798,90.53039999999999,45698,Dedo corazon
460.22,230600.18181818182,477.8014022583023,2198,35.09813083169512,98.38120000000005,46022,Dedo corazon
486.9,259123.1717171717,506.4898222077123,2377,35.600334807187394,102.928,48690,Dedo corazon
524.03,307075.9898989899,551.3666928641954,2719,50.96195848003893,138.05900000000003,52403,Dedo corazon
488.73,263991.6666666667,511.2257329203999,2428,41.24771190470736,121.57660000000004,48873,Dedo corazon
463.24,223995.9595959596,470.90975780928557,1896,26.49490135818207,68.832,46324,Dedo corazon
489.0,264966.8484848485,512.1690931713861,2281,37.581292358745934,130.96,48900,Dedo corazon
486.71,251330.0707070707,498.8153666438114,1631,23.994738480497652,94.9842,48671,Dedo corazon
504.99,273976.89898989897,520.8043106580436,2343,41.09793673702372,100.78660000000002,50499,Dedo corazon
492.92,262084.78787878787,509.3760300603082,2077,32.766544899431565,92.82480000000001,49292,Dedo corazon
444.91,204655.72727272726,450.1212836558609,1574,23.010318282777998,47.626800000000024,44491,Dedo corazon
481.64,241535.85858585857,488.999488752289,1984,29.59320151246863,65.51920000000001,48164,Dedo corazon
499.3,262424.4646464646,509.7060133057094,1998,32.64037284397866,77.058,49930,Dedo corazon
529.42,302963.7373737374,547.662396006883,2488,44.54778390116674,110.79960000000001,52942,Dedo corazon
495.37,261557.28282828283,508.8631544924431,2537,35.75717770708082,94.40400000000001,49537,Dedo corazon
512.33,285782.57575757575,531.9067117455842,2511,38.729703058374966,117.26900000000002,51233,Dedo corazon
464.88,224502.0404040404,471.44142796322006,1750,23.74528129625724,63.0216,46488,Dedo corazon
443.05,202721.08080808082,447.9886940537674,1709,21.612519753629147,48.959,44305,Dedo corazon
479.02,247397.77777777778,494.89776722066546,2770,42.341087335679944,96.40639999999998,47902,Dedo corazon
475.6,244345.11111111112,491.834992655057,2025,30.143595731703336,94.656,47560,Dedo corazon
499.82,267978.7272727273,515.0717814052717,2726,36.98156789045542,99.44239999999998,49982,Dedo corazon
510.02,278930.54545454547,525.4914271422513,2104,32.90635626787449,101.66560000000001,51002,Dedo corazon
469.69,233700.0101010101,481.0020893925514,2110,31.287522927024614,83.63840000000002,46969,Dedo corazon
450.03,209322.85858585857,455.2248125926354,1840,24.904666716148284,54.078999999999986,45003,Dedo corazon
473.21,241420.55555555556,488.8827569059887,2015,31.867623923748294,102.80459999999998,47321,Dedo corazon
459.58,218600.18181818182,465.20337488027747,1821,24.20138571873666,56.91799999999999,45958,Dedo corazon
471.76,242775.1717171717,490.25240437962157,1999,35.11381206846955,93.21999999999998,47176,Dedo corazon
448.02,208717.35353535353,454.5659248117923,1889,24.460027172775778,62.426399999999994,44802,Dedo corazon
428.6,192892.54545454544,436.99384435023796,2065,27.12503782057597,62.20000000000002,42860,Dedo corazon
391.07,157813.8282828283,395.26660622926397,1548,20.34301806120183,48.99280000000002,39107,Dedo corazon
400.46,171180.0,411.66515519290675,1820,25.627478938976356,69.63480000000001,40046,Dedo corazon
426.76,193221.35353535353,437.36613952156836,2016,30.135049562282326,79.3232,42676,Dedo corazon
408.85,173770.43434343435,414.76828470846226,1751,23.95386980819339,53.471,40885,Dedo corazon
476.61,236343.58585858587,483.71494705042966,2238,29.906926328598907,62.28419999999999,47661,Dedo corazon
484.41,250603.1616161616,498.09349523959855,2438,36.48328799642794,90.91760000000002,48441,Dedo corazon
430.19,190985.88888888888,434.8287364008961,1980,27.26969680132809,44.51360000000002,43019,Dedo corazon
473.26,236137.51515151514,483.504022734041,2047,30.553314885705127,78.8928,47326,Dedo corazon
459.67,224839.68686868687,471.79581388562576,2486,37.17689083451186,79.53140000000002,45967,Dedo corazon
445.59,207067.94949494948,452.7662421161719,2076,27.02038138333747,59.806999999999995,44559,Dedo corazon
448.89,210231.60606060605,456.2118915591745,2082,33.43016239230312,60.47460000000001,44889,Dedo corazon
461.77,224863.40404040404,471.82069687541264,2267,32.845060203902506,75.13780000000001,46177,Dedo corazon
453.91,218722.53535353535,465.33354703911044,2127,31.576586390564895,80.23400000000001,45391,Dedo corazon
464.62,227669.9797979798,474.7560215521231,1852,27.81395623812193,75.4632,46462,Dedo corazon
449.21,210563.202020202,456.5715387537861,1953,26.861974174763414,66.1646,44921,Dedo corazon
469.25,235176.91919191918,482.51958509473997,2179,36.19489890952463,88.14,46925,Dedo corazon
470.09,234890.61616161617,482.22578736521336,2396,34.145854710921995,85.0188,47009,Dedo corazon
452.18,229180.50505050505,476.32835313468377,2514,39.20394744090823,109.09,45218,Dedo corazon
464.54,234239.797979798,481.55726554585385,2066,32.79751160799806,99.06680000000004,46454,Dedo corazon
558.33,345483.2626262626,584.8319673205287,2940,47.72395370854931,146.4558,55833,Dedo corazon
458.25,223035.8686868687,469.89946797160775,2098,31.314630136823595,80.03,45825,Dedo corazon
466.21,231044.25252525252,478.2612361461046,2141,33.63544907301573,85.46039999999998,46621,Dedo corazon
550.37,336395.8484848485,577.0891525579042,1808,24.557086656411528,148.7462,55037,Dedo corazon
501.23,262444.4747474748,509.72544570582306,1859,25.986204576329115,61.0466,50123,Dedo corazon
623.03,401310.29292929295,630.3151513330455,2122,31.787171035250093,72.52940000000001,62303,Dedo corazon
726.61,542530.0909090909,732.8743343848248,1605,28.242635582510083,72.0008,72661,Dedo corazon
788.33,638018.3131313132,794.7566482892735,1581,22.754508932685777,82.70920000000002,78833,Dedo corazon
1007.21,1025639.1414141414,1007.6620217116451,878,13.662601021279464,18.94819999999998,100721,Dedo corazon
1015.98,1042713.3131313132,1016.014852253647,874,12.536814474646945,6.765999999999995,101598,Dedo corazon
904.23,842816.7575757576,913.4487341936601,1574,21.194624818857285,117.43779999999998,90423,Dedo corazon
797.77,665217.9494949495,811.5206528487122,1927,31.028335046495418,134.6146,79777,Dedo corazon
883.95,815477.9696969697,898.511652679029,1343,20.52419119581632,124.09700000000002,88395,Dedo corazon
539.98,304557.63636363635,549.1011382250086,2281,33.43061561811359,72.01120000000003,53998,Dedo corazon
726.45,576129.0606060605,755.2269658850907,1639,24.452592764966518,183.11300000000003,72645,Dedo corazon
999.59,1011886.9191919192,1000.8836345949513,1219,18.81139779146374,29.55699999999998,99959,Dedo corazon
885.28,812179.3131313132,896.6925448558162,1317,19.283897087173198,126.87199999999997,88528,Dedo corazon
865.96,798135.898989899,888.906373022491,1694,22.28647277356533,169.63439999999994,86596,Dedo corazon
538.48,307857.9393939394,552.0682566494835,2392,39.72760788523301,91.6736,53848,Dedo corazon
544.18,321903.797979798,564.5217090599793,2575,38.24865482549153,120.8704,54418,Dedo corazon
570.97,353572.2525252525,591.6388509893515,2538,35.29099807960304,125.28340000000004,57097,Dedo corazon
538.47,305668.0505050505,550.101236137495,2086,27.358820341985698,86.24279999999997,53847,Dedo corazon
468.86,234353.0707070707,481.67368622336016,1994,32.04006330464496,86.304,46886,Dedo corazon
559.27,321212.89898989897,563.9155699215975,2221,32.76746970254296,53.857000000000006,55927,Dedo corazon
538.18,306498.28282828286,550.8478011211445,2263,32.394506330611684,96.5196,53818,Dedo corazon
505.04,270681.2121212121,517.6624382742098,2364,32.079761705958965,90.29200000000003,50504,Dedo corazon
150.32,22893.030303030304,150.54600625722358,247,3.4421628155107435,7.201599999999998,15032,Dedo corazon
147.67,22083.18181818182,147.85922358784384,254,3.39637358595216,6.083999999999999,14767,Dedo corazon
323.02,152297.57575757575,388.29705123783776,1879,39.91291024268218,168.50760000000002,32302,Dedo corazon
478.3,291768.202020202,537.4481556392208,3400,52.4498798758386,215.22799999999995,47830,Dedo corazon
382.86,208137.27272727274,453.9338057470494,2260,40.012119376130244,191.6068,38286,Dedo corazon
439.47,251867.9696969697,499.348866024546,2696,43.29158828411838,202.5934000000001,43947,Dedo corazon
383.09,211075.32323232322,457.1264267136609,2423,47.31294908917802,209.89880000000005,38309,Dedo corazon
405.48,213543.65656565657,459.79149622410375,2700,44.23605184494072,185.0656,40548,Dedo corazon
348.21,166974.25252525252,406.576573353655,2248,41.8537617632797,177.79720000000006,34821,Dedo corazon
332.84,142227.57575757575,375.2403229931453,1925,34.437030808551,143.37199999999999,33284,Dedo corazon
296.08,116034.18181818182,338.9304353403512,1964,32.85013414175524,131.59039999999996,29608,Dedo corazon
357.08,157460.84848484848,394.8243153606424,2039,30.910264386518023,146.6096,35708,Dedo corazon
317.32,143207.43434343435,376.53068932027304,1834,31.279450768900027,160.03439999999998,31732,Dedo corazon
412.3,229392.50505050505,476.54861242060076,2856,48.36978771543621,198.95999999999995,41230,Dedo corazon
322.44,139780.08080808082,371.9976881648594,1737,32.937498203093504,147.02480000000003,32244,Dedo corazon
436.42,243370.22222222222,490.852849640297,2765,42.64405177179054,190.28399999999993,43642,Dedo corazon
293.58,105122.92929292929,322.60145690929545,1397,23.950074334040398,103.86999999999998,29358,Dedo corazon
445.46,269497.595959596,516.5293989697004,3154,53.65151301207496,224.1536,44546,Dedo corazon
333.64,157194.70707070708,394.49050685662894,1946,43.91336742250403,155.19599999999994,33364,Dedo corazon
346.96,141178.101010101,373.8533402284912,2063,30.104699455283214,121.41839999999998,34696,Dedo corazon
299.6,115143.0505050505,337.6264503856296,1749,33.34560380213999,122.84400000000001,29960,Dedo corazon
431.41,258492.29292929292,505.8728792888585,2994,50.831867837792345,222.90020000000004,43141,Dedo corazon
354.46,182620.80808080808,425.19948259611044,2042,39.192093616190014,176.72399999999993,35446,Dedo corazon
395.7,234127.65656565657,481.4419798895813,2582,51.452439547153986,230.1779999999999,39570,Dedo corazon
359.85,165075.72727272726,404.2585435089777,2235,37.75666373722203,149.042,35985,Dedo corazon
306.16,116055.55555555556,338.96164974816844,1780,31.970314513639213,118.18800000000003,30616,Dedo corazon
363.76,178209.43434343435,420.0325463580173,2046,36.19950331709042,160.3536,36376,Dedo corazon
384.83,201004.2323232323,446.0876483383058,2413,40.418642563384864,186.51899999999995,38483,Dedo corazon
407.41,204861.70707070708,450.3477434161295,2232,34.56102785602081,161.392,40741,Dedo corazon
388.98,184544.101010101,427.43263796766854,2347,34.539832078341085,149.79840000000002,38898,Dedo corazon
345.46,150533.0909090909,386.04113770426073,1924,30.366116151082114,134.18719999999996,34546,Dedo corazon
367.05,191187.84848484848,435.0585822622052,3022,53.11223108577808,190.525,36705,Dedo corazon
335.66,145811.49494949495,379.9386529428139,2142,34.70510689285432,138.97760000000002,33566,Dedo corazon
350.3,147736.0404040404,382.437811938098,2122,32.06212404036573,136.91600000000003,35030,Dedo corazon
322.27,129980.51515151515,358.7209361049338,1680,29.821353613025874,118.37260000000002,32227,Dedo corazon
438.83,273139.28282828286,520.0075864831205,2917,58.7656705943533,234.6355999999999,43883,Dedo corazon
360.79,172360.9393939394,413.08271568779054,2453,46.11130582896699,162.48700000000002,36079,Dedo corazon
487.09,339971.16161616164,580.1477828967375,2644,59.28666874525074,276.65700000000004,48709,Dedo corazon
420.06,233374.08080808082,480.6665580212545,2534,41.95090926164519,187.22040000000004,42006,Dedo corazon
333.82,141855.898989899,374.74970313530605,2116,36.749768088322064,139.34599999999998,33382,Dedo corazon
374.24,182954.0606060606,425.5872648470581,2446,39.82410822554092,172.5720000000001,37424,Dedo corazon
336.27,165449.44444444444,404.7158880004589,1894,46.947639004329154,164.7996,33627,Dedo corazon
326.95,143722.9393939394,377.2077809377744,1987,36.00042087296068,143.44600000000005,32695,Dedo corazon
406.57,219613.66666666666,466.28052715077007,2975,50.23027780214647,190.00679999999997,40657,Dedo corazon
291.03,102907.0808080808,319.183348563173,1378,24.636344999806585,102.08320000000002,29103,Dedo corazon
253.65,78303.24242424243,278.4245140069387,1234,22.756950320260135,91.13600000000001,25365,Dedo corazon
303.66,131483.27272727274,360.78863618467807,1900,40.816910735872725,138.16960000000003,30366,Dedo corazon
398.73,183649.72727272726,426.39562615017525,2138,34.73245505781926,134.4814,39873,Dedo corazon
465.97,239166.11111111112,486.5947492523938,1301,25.264059991868432,105.24940000000002,46597,Dedo corazon
673.95,471404.5353535354,683.147487735994,1335,27.044109125349983,83.84300000000002,67395,Dedo corazon
730.56,552435.7979797979,739.5346104138737,1160,21.78870062090612,89.26399999999995,73056,Dedo corazon
688.41,482036.17171717173,690.8080847818734,839,12.968103838715866,42.58219999999999,68841,Dedo corazon
747.04,574309.6363636364,754.0335138440466,1368,25.89996294993645,87.48880000000001,74704,Dedo corazon
726.38,546274.2222222222,735.3988577635948,934,20.980991878412713,89.33959999999998,72638,Dedo corazon
700.24,514002.9494949495,713.3462833715474,1437,25.70913448484013,106.61200000000001,70024,Dedo corazon
499.51,297117.1818181818,542.3522932559611,2301,34.855690954551335,172.31199999999993,49951,Dedo corazon
351.61,152141.32323232322,388.09780983664416,1809,33.93591702969679,122.00720000000005,35161,Dedo corazon
498.22,292102.70707070705,537.7561529169145,2543,45.5038015949872,176.8684,49822,Dedo corazon
378.08,161151.57575757575,399.424661231627,1549,24.425727453162203,93.39039999999997,37808,Dedo corazon
394.22,184496.9090909091,427.37798258684313,2129,40.303770783810535,132.97480000000004,39422,Dedo corazon
358.13,152787.64646464647,388.9212902374978,1739,28.40881211984419,123.57419999999998,35813,Dedo corazon
337.21,159892.37373737374,397.86109385060513,2200,48.4588756190507,159.91399999999993,33721,Dedo corazon
473.81,270933.6666666667,517.9037845005577,2395,41.44230503319822,163.3606,47381,Dedo corazon
530.96,313623.41414141416,557.2137650848191,1793,27.622454633866266,133.1712,53096,Dedo corazon
303.45,126489.88888888889,353.8714314549848,1753,32.067006865202266,129.39300000000006,30345,Dedo corazon
407.19,229563.12121212122,476.72580169317456,3371,61.255797499279424,205.20319999999995,40719,Dedo corazon
271.29,89410.59595959596,297.51720958626913,1413,24.70574300387943,93.04340000000003,27129,Dedo corazon
259.26,90269.15151515152,298.9422352227935,1655,32.90804451709937,108.47,25926,Dedo corazon
369.39,172459.24242424243,413.2004961274853,2706,44.14095878460551,165.23680000000002,36939,Dedo corazon
287.87,96800.75757575757,309.5686515136828,1283,19.64045505449084,90.68840000000004,28787,Dedo corazon
307.74,114511.29292929293,336.6989456472948,1380,24.616656921275847,102.0248,30774,Dedo corazon
394.02,218448.64646464647,465.0421056205556,2694,44.676389715148176,209.90479999999997,39402,Dedo corazon
350.98,154530.9696969697,391.1338134193974,1874,30.987452657845598,127.1936,35098,Dedo corazon
372.19,164965.9696969697,404.12412697090974,1683,32.203739038826036,117.44880000000005,37219,Dedo corazon
395.77,175511.101010101,416.8404850779252,2111,35.1661281015776,113.94559999999997,39577,Dedo corazon
281.27,91192.0505050505,300.4665205975534,1307,22.684262332634,86.72720000000001,28127,Dedo corazon
260.3,82007.29292929293,284.93371158920456,1035,18.049035341748233,93.09199999999997,26030,Dedo corazon
274.32,88595.65656565657,296.1582347327185,1593,31.144012184519433,86.56159999999998,27432,Dedo corazon
390.07,179019.32323232322,420.9859023767898,2645,47.58607299866573,134.09419999999997,39007,Dedo corazon
302.54,111907.61616161616,332.8491249800726,1551,28.086986094609507,106.19600000000003,30254,Dedo corazon
294.17,114798.53535353535,337.12097235265566,1673,30.44202969115515,123.56480000000003,29417,Dedo corazon
353.01,154004.39393939395,390.46683597970264,2157,37.948795911215825,145.7116,35301,Dedo corazon
303.95,115643.18181818182,338.3589070794502,1615,29.911823276376378,117.99300000000002,30395,Dedo corazon
299.44,112598.74747474748,333.87536596760174,1758,30.172567646520214,117.20960000000001,29944,Dedo corazon
463.95,280225.38383838383,526.7097208140362,2780,46.37789442082393,214.00300000000007,46395,Dedo corazon
333.11,160875.8686868687,399.08283601277566,1981,35.87450066523293,163.80280000000005,33311,Dedo corazon
320.81,131842.69696969696,361.2814276986848,1665,33.82560741763135,128.31399999999996,32081,Dedo corazon
404.43,225090.47474747474,472.0588628550469,2814,54.37133826054334,202.14740000000006,40443,Dedo corazon
314.29,127667.48484848485,355.5148520104329,1694,36.81018743486508,125.00860000000004,31429,Dedo corazon
308.98,134792.94949494948,365.3012729241441,1804,41.83203547425337,148.07,30898,Dedo corazon
400.09,212824.9393939394,459.0170911850669,2469,41.36154950890715,182.28239999999997,40009,Dedo corazon
579.29,371330.8787878788,606.3147449963591,1559,22.916404957183317,153.6694,57929,Dedo corazon
412.57,193887.62626262626,438.1195613071847,1795,28.529092009895635,125.18959999999997,41257,Dedo corazon
290.16,105390.70707070707,323.0120740777347,1258,21.49888416178896,104.84000000000003,29016,Dedo corazon
459.33,256423.46464646465,503.84445020263945,2891,50.49982498219497,172.23600000000005,45933,Dedo corazon
372.59,157729.24242424243,395.16066352814016,1421,29.387518823920175,101.60600000000001,37259,Dedo corazon
349.6,155516.58585858587,392.379178856371,1692,40.86612783272235,128.46800000000002,34960,Dedo corazon
314.5,133118.56565656565,363.02531592163103,2228,45.45660601390111,137.69,31450,Dedo corazon
351.41,146804.7373737374,381.2304945830016,1693,26.53433072588617,123.73560000000002,35141,Dedo corazon
383.85,210374.27272727274,456.36666179728775,1920,53.64021557817164,184.33799999999997,38385,Dedo corazon
317.89,145724.0303030303,379.82468324215057,2522,51.987372204092686,162.80819999999997,31789,Dedo corazon
395.02,209953.9797979798,455.91056140431755,2350,44.474257677442985,184.70600000000002,39502,Dedo corazon
393.06,178048.40404040404,419.8427324606203,1798,35.77172293329134,107.61560000000001,39306,Dedo corazon
614.53,418072.23232323234,643.3440059563779,2347,42.0039680665212,159.38519999999997,61453,Dedo corazon
316.12,126573.07070707071,353.98776815025684,1992,32.10840224846909,126.52320000000003,31612,Dedo corazon
278.78,103901.87878787878,320.7224033334747,1708,36.25387474937588,113.22120000000001,27878,Dedo corazon
320.32,137909.81818181818,369.50063599403995,2414,46.93343663900477,141.11679999999996,32032,Dedo corazon
313.41,135158.65656565657,365.79648713458147,1907,51.366872160523414,133.2904,31341,Dedo corazon
310.34,115105.35353535354,337.57117767961176,1673,31.591297868402005,114.33479999999996,31034,Dedo corazon
307.72,134916.42424242425,365.46854857839685,1834,38.87171337888389,138.13119999999998,30772,Dedo corazon
262.01,84170.23232323233,288.6668148575447,1470,27.824849006278942,97.63359999999999,26201,Dedo corazon
314.74,117541.53535353535,341.1247865517837,1685,25.799342251423013,112.73239999999998,31474,Dedo corazon
285.94,106021.55555555556,323.9773757533078,1464,27.89337563007396,117.59480000000003,28594,Dedo corazon
288.42,112205.75757575757,333.2922141304834,1553,30.521229571323868,128.53640000000004,28842,Dedo corazon
301.39,123192.0303030303,349.22787689415634,2036,39.03197342557701,138.4616,30139,Dedo corazon
343.77,161010.15151515152,399.2493581710558,2004,34.34583473488981,171.8564,34377,Dedo corazon
334.19,139783.36363636365,372.0020564459288,1685,35.24101719487241,128.5422,33419,Dedo corazon
299.93,111099.34343434343,331.6449155346724,1320,23.44690972724499,110.77640000000002,29993,Dedo corazon
258.07,80138.51515151515,281.6684753393606,1000,20.90768550393164,86.76639999999996,25807,Dedo corazon
326.42,138757.7373737374,370.63480678425225,2026,36.15622667359977,147.1228,32642,Dedo corazon
313.56,129466.0808080808,358.01036297850374,1793,33.252781458811455,135.77280000000002,31356,Dedo corazon
299.95,115038.0101010101,337.47241368740055,1585,28.817257736195916,113.98700000000001,29995,Dedo corazon
295.3,116313.67676767676,339.33838568602874,1462,28.36771532441893,128.99799999999996,29530,Dedo corazon
292.67,118456.95959595959,342.45056577555835,1983,40.49529215685062,136.21160000000003,29267,Dedo corazon
241.16,70605.37373737374,264.3847953268115,1146,22.17788506279591,76.89359999999999,24116,Dedo corazon
355.31,144098.31313131313,377.70005295207466,1538,28.729670018883603,97.72019999999996,35531,Dedo corazon
599.4,373411.49494949495,608.0110031899094,1402,28.29533994540908,77.25600000000003,59940,Dedo corazon
442.17,238907.2626262626,486.3313582322242,1918,29.247809207431988,171.14359999999994,44217,Dedo corazon
357.61,151484.27272727274,387.25886690946146,1495,28.697129691403852,106.39160000000005,35761,Dedo corazon
314.66,116219.0303030303,339.20029481119263,1210,21.418862639451163,89.87120000000003,31466,Dedo corazon
277.92,96380.04040404041,308.89519258156156,1872,38.59476072675611,111.70960000000002,27792,Dedo corazon
311.69,133915.84848484848,364.1108210421657,1713,29.37789315217492,151.2584,31169,Dedo corazon
275.79,90003.64646464646,298.5022780482588,1323,21.83246586294287,93.30700000000004,27579,Dedo corazon
244.41,74763.90909090909,272.0593133858865,1302,24.42014402790111,86.5704,24441,Dedo corazon
243.69,78825.101010101,279.3507651680947,1326,26.47392465934522,96.00880000000005,24369,Dedo corazon
315.71,133943.8686868687,364.1489118478867,1834,39.662210088331044,132.07659999999998,31571,Dedo corazon
319.46,128826.84848484848,357.12544014673614,1526,29.33471071146352,119.69919999999998,31946,Dedo corazon
346.54,167215.2323232323,406.8698563422953,2308,47.584693235357,170.86519999999996,34654,Dedo corazon
380.7,207294.52525252526,453.01388499691706,2219,44.39844842133813,190.58600000000007,38070,Dedo corazon
353.27,188425.0,431.90363508542043,1932,43.21311996805759,188.4796,35327,Dedo corazon
310.33,130609.78787878787,359.5882228327285,1976,37.42224261618005,131.16839999999996,31033,Dedo corazon
344.92,153969.7373737374,390.4228989185957,2023,43.22632475141915,134.71920000000003,34492,Dedo corazon
299.49,100846.63636363637,315.9717867152066,1372,20.126368452125362,78.63699999999999,29949,Dedo corazon
284.63,105512.31313131313,323.19837561472985,1558,36.594143153397006,115.885,28463,Dedo corazon
362.15,176500.9393939394,418.01427009134505,2903,49.335278421933495,181.05199999999994,36215,Dedo corazon
287.3,98115.59595959596,311.6639857282198,1398,23.379607794102547,96.36799999999998,28730,Dedo corazon
275.57,94902.93939393939,306.51902061699207,1372,27.323353684451998,103.22359999999998,27557,Dedo corazon
285.24,103323.69696969698,319.82879795290484,1373,28.49082787016328,110.5448,28524,Dedo corazon
277.18,100246.9494949495,315.0309191174733,1738,40.624916472330604,104.012,27718,Dedo corazon
413.62,250832.38383838383,498.32124177080794,2169,41.84108946570067,236.07839999999996,41362,Dedo corazon
293.49,102734.11111111111,318.9149886725301,1338,20.559349909150065,102.1468,29349,Dedo corazon
303.09,125332.49494949495,352.2487331417957,1829,35.588132172328905,133.15679999999998,30309,Dedo corazon
287.5,101164.48484848485,316.46933500735895,1425,26.343688029391384,101.82,28750,Dedo corazon
266.18,82290.42424242424,285.4251565647289,1239,24.657451185998504,81.83560000000004,26618,Dedo corazon
334.64,151188.50505050505,386.8806275842718,2446,42.56854247071196,162.70479999999998,33464,Dedo corazon
345.19,168989.80808080808,409.0231167061344,2080,37.19590506407061,178.23460000000006,34519,Dedo corazon
277.12,89818.101010101,298.19443321430396,1197,23.308861626064672,86.18320000000003,27712,Dedo corazon
291.39,120352.0101010101,345.1789246173642,2015,42.68288044202597,136.01719999999995,29139,Dedo corazon
287.37,106100.65656565657,324.09821042393924,1693,33.44873961479239,115.92540000000001,28737,Dedo corazon
336.85,147495.30303030304,382.1260917550645,2433,44.682832895369955,153.56799999999998,33685,Dedo corazon
325.93,151053.42424242425,386.7077578740825,1836,35.770875800790165,150.43500000000003,32593,Dedo corazon
287.11,98897.32323232324,312.9031000166026,1745,28.293733467595853,105.20300000000005,28711,Dedo corazon
339.09,168154.65656565657,408.0111640629457,2607,51.782275349814824,176.50599999999997,33909,Dedo corazon
351.13,161541.101010101,399.9071017123852,2302,42.83253742922852,152.02899999999997,35113,Dedo corazon
306.01,123128.73737373737,349.1381531714917,1696,31.81385251932265,124.65540000000001,30601,Dedo corazon
